UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13154 - 'Seismic tow points'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13155 - 'Seismic vibrators'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13156 - 'Seismic recording systems'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13157 - 'Seismic data processing systems'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods',13159 - 'Oil country casing'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods',13160 - 'Oil country couplings'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods',13161 - 'Oil country pup joints'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods',13162 - 'Oil country tubing'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods',13163 - 'Oil country pipe coatings'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods',13164 - 'Conductor casing'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods',13165 - 'Conductor casing running equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods',13166 - 'Drill pipe crossovers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods',13167 - 'Oil country thread protectors'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13158 - 'Oil country tubular goods',13168 - 'Casing stop device'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13170 - 'Mud agitators'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13171 - 'Mud tanks'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13172 - 'Air drilling equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13173 - 'Barge rigs'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13174 - 'Fluid diverters'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13175 - 'Drawworks'
